,participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,gameDuration,gameCreation,championId,gameId,teamId,team1dmg,team2dmg,dmgShare,duo
973,7,False,3285,3157,3020,3151,3135,0,2052,6,12,23,2,1,1,256,0,0,0,0,0,122942,119110,3832,0,0,33615,32898,717,0,1291,1,15591,411,411,0,78,24724,10612,13836,275,14943,13050,0,1,82,0,328,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,4149,0,0,8226,250,535,0,8210,0,0,0,8236,80,0,0,8009,2777,93,0,8014,902,0,0,8200,8000,5008.0,5008.0,5003.0,1544,1559351457792,143,4049874434,200,198520,150467,0.22340446742475095,0
974,8,True,3285,3151,3158,3165,3116,0,2052,8,9,29,3,2,3,230,1,0,0,0,0,110639,105516,3501,1620,0,41009,38827,560,1620,1301,1,9402,674,674,0,91,21306,16421,4806,79,15132,12900,0,1,99,0,270,18,0,0,False,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8229,3468,0,0,8226,250,430,0,8210,0,0,0,8236,80,0,0,8009,4290,107,0,8014,1164,0,0,8200,8000,5008.0,5008.0,5003.0,1466,1559349719010,90,4049842383,200,122412,176859,0.231873978706201,0
975,7,False,3043,3158,3147,3044,3067,3123,2052,4,9,19,0,1,0,233,0,0,0,0,0,61638,11824,49422,391,0,24174,4522,19259,391,1979,1,12481,520,520,0,9,19454,4784,13839,831,11402,9300,0,0,35,0,87,17,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1927,0,0,8226,250,743,0,8210,0,0,0,8236,28,0,0,9111,652,230,0,8014,458,0,0,8200,8000,5008.0,5008.0,5003.0,1208,1559348253855,126,4049808651,200,134481,121391,0.1991416167590678,0
976,3,False,3006,3153,3031,3812,0,0,2052,13,9,17,8,2,2,272,2,0,0,0,0,54015,5170,44705,4140,479,19620,3360,16260,0,2142,1,5686,478,478,0,29,19993,10681,8498,812,11907,11800,0,0,45,0,186,17,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,929,24,649,8143,20,0,0,8138,18,0,0,8135,1260,5,0,9111,403,300,0,8014,604,0,0,8100,8000,5008.0,5008.0,5001.0,1104,1559306833466,110,4048744236,100,112625,104354,0.1742064372918979,0
977,6,False,3029,3020,3001,3083,3025,3065,2052,11,11,25,2,2,3,355,1,0,0,0,0,109403,79200,27815,2387,0,34830,28450,3992,2387,5080,1,93439,1195,1195,0,51,58757,40627,15729,2401,17985,16685,0,1,66,0,913,18,0,0,True,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,2144,1537,0,8446,636,0,0,8429,74,21,16,8451,488,0,0,8226,250,365,0,8237,747,0,0,8400,8200,5008.0,5008.0,5001.0,1882,1559166951358,54,4046902129,200,242349,162842,0.213888308912934,1
978,1,True,3031,3006,3094,0,0,0,2052,13,4,17,4,3,4,208,4,2,0,0,0,26393,3596,22797,0,605,12043,1199,10843,0,949,1,2705,449,449,0,16,7066,2952,3758,355,9184,7200,0,0,27,0,71,13,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1124,0,0,8226,250,191,0,8210,0,0,0,8236,4,0,0,9111,482,300,0,8014,447,0,0,8200,8000,5008.0,5008.0,5003.0,677,1559166047538,202,4046858518,100,53660,36269,0.22443160641073426,1
979,1,True,3285,3157,3020,3151,1026,0,2052,1,7,31,0,1,0,266,0,0,0,0,0,85817,82961,2855,0,0,26954,25976,978,0,1691,1,4517,898,898,0,67,18492,13126,4613,752,12713,11300,0,0,83,0,243,18,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2416,0,0,8226,250,791,0,8210,0,0,0,8236,48,0,0,9111,709,320,0,8014,583,0,0,8200,8000,5008.0,5008.0,5001.0,1288,1559164323474,143,4046829848,100,134736,99840,0.20005046906543167,1
980,6,True,3029,3157,3285,3089,3151,3020,2052,28,11,16,4,4,8,221,5,2,1,0,0,212069,206767,4259,1041,0,68048,66503,621,923,6604,1,14875,3128,3128,0,8,37907,25860,10866,1180,21851,19300,1,1,123,0,21,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,5127,0,0,8226,250,656,0,8210,0,0,0,8236,120,0,0,9111,1988,440,0,8014,2132,0,0,8200,8000,5008.0,5008.0,5001.0,1807,1559161542509,63,4046767850,200,203659,223385,0.30462206504465383,1
981,6,True,3068,3111,3065,3742,3083,1036,2052,9,16,25,3,2,2,120,1,0,0,0,0,78453,47037,25319,6096,0,25184,11912,11295,1976,4154,1,71204,880,880,0,48,69949,36936,23317,9694,15555,13850,0,0,34,0,539,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,1856,1630,0,8446,551,0,0,8429,71,21,16,8451,368,0,0,8226,250,419,0,8237,366,0,0,8400,8200,5008.0,5008.0,5001.0,1664,1559082623660,106,4045944578,200,221637,188520,0.1335879482283047,0
982,3,False,3142,3006,1053,3031,3156,0,2052,11,9,8,3,2,3,315,2,0,0,0,0,73680,2531,70282,866,440,18345,1323,16155,866,2564,1,13936,309,309,0,17,23187,10182,12279,725,12419,12625,0,0,74,0,160,16,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,879,16,772,8143,284,0,0,8138,18,0,0,8135,1270,5,0,9111,346,190,0,8014,528,0,0,8100,8000,5008.0,5008.0,5001.0,1086,1559081203354,104,4045850388,100,73894,95891,0.24826102254580887,0
983,6,False,3029,3111,3024,3001,3801,1011,2052,2,12,21,0,1,0,202,0,0,0,0,0,30325,23956,5402,966,0,13146,10001,2178,966,2257,1,48607,1582,1582,0,69,32850,21448,9061,2340,10488,9350,0,1,26,0,295,17,0,0,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,836,675,0,8446,651,0,0,8429,61,16,16,8451,270,0,0,8226,250,87,0,8237,392,0,0,8400,8200,5008.0,5008.0,5001.0,1242,1559079755226,111,4045845720,200,125642,98077,0.13403754193133965,0
984,3,True,3109,3111,3065,3068,3083,1029,2052,7,7,42,2,1,2,260,0,0,0,0,0,44925,37191,6531,1202,0,17634,14193,2238,1202,21363,5,100465,1953,1953,0,58,56688,24374,27194,5119,14360,13150,1,1,34,0,127,18,0,0,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,1545,1473,0,8446,1055,0,0,8429,67,22,16,8451,353,0,0,8226,250,739,0,8237,583,0,0,8400,8200,5008.0,5008.0,5001.0,1485,1559077923277,12,4045708739,100,169196,148712,0.10422232204071018,0
985,1,False,3029,3111,3065,3136,1026,0,0,6,6,6,4,1,1,373,0,0,0,0,0,62950,52741,4306,5902,0,13671,10776,405,2490,8201,1,25739,0,0,0,62,29386,15872,13320,193,10085,8950,0,0,68,0,455,15,0,0,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8229,1369,0,0,8226,250,135,0,8210,0,0,0,8236,24,0,0,9111,556,120,0,8014,153,0,0,8200,8000,5008.0,5008.0,5001.0,1059,1559001830637,31,4044670353,100,72455,115171,0.1886826305983024,0
986,6,True,3285,3151,3116,3158,1058,1058,2052,13,7,29,4,2,5,338,1,0,0,0,0,79927,77097,2830,0,0,33566,32832,734,0,2412,1,3887,796,796,0,48,19094,17303,1478,312,14610,13100,0,0,60,0,513,18,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,3652,0,0,8226,250,943,0,8210,0,0,0,8236,48,0,0,9111,1564,420,0,8014,1301,0,0,8200,8000,5008.0,5008.0,5001.0,1322,1558997411910,74,4044633213,200,150965,158612,0.211623332408645,0
987,1,True,3029,3158,3285,3001,3068,3801,2052,13,11,34,5,3,3,235,1,1,0,0,0,80590,63608,15030,1951,0,30242,23801,4490,1951,4049,1,73751,5333,5333,0,46,45508,21330,22614,1564,15952,14680,1,0,45,0,414,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,1707,1466,0,8446,2647,0,0,8429,70,21,15,8451,333,0,0,8226,250,292,0,8237,511,0,0,8400,8200,5008.0,5008.0,5001.0,1607,1558995622972,54,4044617234,100,179181,159772,0.1687790558150697,0
988,2,True,3029,3158,3001,3057,3135,3024,2052,6,9,17,3,2,2,206,1,0,0,0,0,30912,23130,6178,1603,0,14907,10813,2490,1603,5579,1,34050,2145,2145,0,29,32580,10535,19741,2304,13234,11200,1,1,26,0,149,18,0,0,False,False,False,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8437,539,413,0,8446,552,0,0,8429,66,16,15,8451,288,0,0,8226,250,100,0,8237,328,0,0,8400,8200,5008.0,5008.0,5001.0,1446,1558993798672,53,4044602052,100,152356,137015,0.09784320932552705,0
989,2,False,3031,3153,3006,3508,1042,0,2052,9,12,16,2,1,2,175,0,0,0,0,0,47495,1312,45495,687,316,16524,1122,14715,687,1027,1,7391,0,0,0,34,21364,10616,9612,1134,11776,11400,0,0,46,0,337,16,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1419,0,0,8226,250,159,0,8210,0,0,0,8236,28,0,0,9111,687,250,0,8014,373,0,0,8200,8000,5008.0,5008.0,5001.0,1121,1558992429182,22,4044538061,100,88352,95606,0.1870246287576965,0
990,1,True,2051,3111,3071,3053,3078,3067,2052,12,4,28,8,1,2,719,0,0,0,0,0,74809,3174,63984,7650,0,31663,3174,20838,7650,6833,1,54559,4025,4025,0,44,42251,26075,15320,855,14809,12933,3,0,57,0,67,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8437,1663,1688,0,8446,937,0,0,8429,64,17,16,8451,327,0,0,8139,1465,0,0,8135,2605,5,0,8400,8100,5008.0,5008.0,5001.0,1351,1558990785557,86,4044550828,100,172511,150833,0.18354191906603057,0
991,2,False,3285,3157,3100,3020,0,0,2052,10,7,10,4,2,3,319,1,0,0,0,0,46602,44185,2416,0,0,25400,24753,647,0,8223,5,8376,1047,1047,0,0,18310,15192,3117,0,11347,10500,0,0,29,0,0,17,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1360,0,0,8226,250,985,0,8210,20,0,0,8236,48,0,0,9111,879,200,0,8014,593,0,0,8200,8000,5008.0,5008.0,5001.0,1197,1558912900872,76,4043714275,100,80877,99391,0.314057148509465,0
992,4,False,3048,3158,3100,3089,0,0,2052,2,10,35,0,1,0,273,0,0,0,0,0,30972,27338,3612,22,0,16107,14362,1722,22,17477,5,15318,570,570,0,22,27621,15749,10211,1661,11668,11150,0,0,23,0,23,18,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1323,0,0,8226,250,1497,0,8210,20,0,0,8236,48,0,0,9111,958,370,0,8014,351,0,0,8200,8000,5008.0,5008.0,5001.0,1319,1558911345397,37,4043710947,100,111394,151479,0.14459486148266512,0
993,2,True,3083,3111,3373,0,0,3379,2052,14,6,16,6,5,3,315,2,1,1,1,0,72159,37400,33486,1271,0,21024,12326,7425,1271,7887,1,56793,1469,1469,0,68,38182,17412,19949,820,13709,11010,0,0,60,0,407,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,797,1007,0,8446,1260,0,0,8429,61,21,19,8451,331,0,0,8139,960,0,0,8135,3789,5,0,8400,8100,5008.0,5008.0,5001.0,1237,1558909877277,516,4043676869,100,115222,115697,0.1824651542240197,0
994,4,True,3285,2421,3089,3158,3504,0,2052,4,8,36,2,1,1,176,0,0,0,0,0,34565,33422,1142,0,0,15861,15442,418,0,21021,5,7541,572,572,0,83,17419,12211,4953,255,11941,10700,0,0,20,0,287,18,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1963,0,0,8226,250,526,0,8210,20,0,0,8236,48,0,0,9111,1012,400,0,8014,354,0,0,8200,8000,5008.0,5008.0,5001.0,1225,1558907723576,16,4043633289,100,165070,113292,0.096086508753862,0
995,3,False,3285,3048,3020,0,0,0,2052,5,8,11,2,2,2,156,1,0,0,0,0,47206,44993,2213,0,0,10503,10221,281,0,426,1,3816,205,205,0,19,12223,6901,4992,329,8859,7750,0,0,53,0,59,13,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,876,0,0,8226,250,350,0,8210,0,0,0,8236,24,0,0,9111,232,160,0,8014,261,0,0,8200,8000,5008.0,5008.0,5001.0,797,1558835142210,45,4042278466,100,49107,65245,0.21387989492333068,0
996,5,False,3031,3006,3085,3036,1051,0,2052,7,11,17,3,1,1,208,0,0,0,0,0,64530,1688,62842,0,578,19211,678,18533,0,1056,1,7364,1594,1594,0,34,19784,5903,13431,448,11551,10600,1,0,56,0,97,16,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1407,0,0,8226,250,345,0,8210,0,0,0,8236,28,0,0,9111,669,240,0,8014,527,0,0,8200,8000,5008.0,5008.0,5001.0,1166,1558830266924,222,4042300790,100,113553,135370,0.169180911116395,0
997,5,False,3142,3158,3147,3156,3043,1057,2052,5,13,19,0,1,0,377,0,0,0,0,0,82170,8392,73777,0,0,25553,2129,23423,0,2062,1,21814,130,130,0,4,27589,19937,7147,504,13953,13320,0,0,66,0,50,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1957,0,0,8226,250,443,0,8210,12,0,0,8236,48,0,0,9111,362,240,0,8014,575,0,0,8200,8000,5008.0,5008.0,5001.0,1544,1558828534340,126,4042218571,100,155243,166406,0.1646000141713314,0
998,2,True,3029,3111,3065,3025,3151,0,2052,9,10,18,2,1,3,319,0,0,0,0,0,66059,51677,6621,7760,0,28721,18510,2853,7358,7988,1,32742,377,377,0,123,40183,19932,17630,2619,13140,12700,1,0,53,0,407,18,0,0,False,False,True,False,False,False,0,0,0,0,0,0,0,13,0,0,0,0,0,0,8229,1660,0,0,8226,250,249,0,8210,0,0,0,8236,48,0,0,9111,965,270,0,8014,380,0,0,8200,8000,5008.0,5008.0,5001.0,1274,1558826140367,31,4042221908,100,134541,149482,0.21347395961082496,0
999,10,True,3142,3074,3155,3158,3147,3052,2052,19,15,16,3,2,7,108,5,0,0,0,0,70490,1745,67548,1196,0,32602,1745,29660,1196,7010,1,28195,315,315,0,19,33131,11953,20731,446,15610,14200,0,0,51,0,246,18,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,2083,27,657,8143,960,0,0,8138,18,0,0,8135,3721,5,0,9111,994,350,0,8014,1109,0,0,8100,8000,5008.0,5008.0,5001.0,1327,1558824648067,121,4042187206,200,151923,135992,0.23973469027589858,0
1000,10,True,3285,3158,3504,1058,3801,1011,2052,5,8,22,2,1,2,227,0,0,0,0,0,35199,34128,1070,0,0,16886,16488,398,0,16996,5,4908,1223,1223,0,54,16815,13694,2324,796,11146,9400,0,0,17,0,218,17,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1184,0,0,8226,250,462,0,8210,20,0,0,8236,48,0,0,9111,727,270,0,8014,424,0,0,8200,8000,5008.0,5008.0,5001.0,1143,1558822132727,16,4042138634,200,104944,88408,0.1910008144059361,0
1001,5,True,3100,3020,3029,1052,0,0,2052,4,5,16,3,2,1,271,1,0,0,0,0,50638,48420,2218,0,0,16679,16320,358,0,1806,1,4833,1486,1486,0,22,13665,4592,8742,331,10222,7685,0,1,29,0,47,15,0,0,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1204,0,0,8226,250,437,0,8210,0,0,0,8236,24,0,0,9111,397,200,0,8014,376,0,0,8200,8000,5008.0,5008.0,5001.0,968,1558814902563,4,4042010768,100,86592,55720,0.1926159460458241,0
1002,6,True,3089,3285,3020,3135,3151,3116,2052,21,8,31,5,3,4,479,4,3,0,0,0,164376,162076,2300,0,0,63714,63050,664,0,4327,1,8603,2728,2728,0,77,24379,22434,1485,459,19059,16400,3,0,95,0,179,18,0,0,True,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,4152,0,0,8226,250,1390,0,8210,0,0,0,8236,80,0,0,9111,2462,520,0,8014,2082,0,0,8200,8000,5008.0,5008.0,5001.0,1610,1558564994714,45,4038903026,200,136118,232327,0.27424276988899265,1
1003,2,False,3147,3078,1001,3155,3133,0,2052,10,12,13,3,3,4,117,3,1,0,0,0,22054,3441,18153,458,664,13193,2147,10586,458,2409,1,14348,0,0,0,14,23088,15145,7942,0,10103,9583,0,0,17,0,33,15,0,0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,871,16,389,8139,852,0,0,8138,18,0,0,8135,822,5,0,9111,620,230,0,8014,572,0,0,8100,8000,5008.0,5008.0,5001.0,1001,1558563834776,80,4038879805,100,73465,88606,0.17958211393180426,1
1004,6,False,3031,3006,3094,2015,1042,0,2052,3,3,7,2,1,1,522,0,0,0,0,0,42399,989,39900,1510,571,10019,332,9687,0,2356,1,4112,886,886,0,14,9728,7111,2416,199,8402,8100,0,0,50,0,28,13,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,363,10,737,8139,967,0,0,8138,18,0,0,8135,608,5,0,9111,391,100,0,8014,180,0,0,8100,8000,5008.0,5008.0,5001.0,815,1558562752432,51,4038857134,200,61813,40200,0.24922885572139303,1
1005,7,True,3285,2421,3020,3151,3101,1043,2052,11,5,22,7,3,2,492,3,1,0,0,0,56708,44403,7650,4653,0,24594,21182,2447,963,3298,1,6032,1869,1869,0,51,15410,10332,4529,548,12993,10200,0,0,54,0,381,18,0,0,False,False,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8229,1318,0,0,8226,250,334,0,8210,0,0,0,8236,48,0,0,9111,1363,330,0,8014,687,0,0,8200,8000,5008.0,5008.0,5001.0,1173,1558560762691,17,4038841178,200,96558,124042,0.1982715531835991,1
1006,10,True,3029,3905,3025,3065,3083,3158,2052,9,13,40,2,2,1,182,1,0,0,0,0,96552,72216,21920,2415,0,37497,24516,10565,2415,14063,1,72956,2376,2376,0,86,74592,50725,16957,6909,17713,14850,2,0,52,0,448,18,0,0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,2672,2122,0,8446,1012,0,0,8429,74,19,15,8451,411,0,0,8139,1406,0,0,8135,4922,5,0,8400,8100,5008.0,5008.0,5001.0,1909,1558557549697,53,4038748658,200,288012,255846,0.14656082174433058,0
1007,3,False,3057,3047,3075,3110,3065,3044,2052,4,9,28,2,1,1,211,0,0,0,0,0,50860,19810,23950,7100,37,15571,7276,6970,1325,11716,1,114421,1964,1964,0,44,47503,20161,25713,1627,14141,13400,0,0,35,0,1501,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,2041,1946,0,8446,889,0,0,8429,68,25,15,8451,343,0,0,8139,1386,0,0,8135,2401,5,0,8400,8100,5008.0,5008.0,5001.0,1541,1558555875025,77,4038770871,100,135570,171498,0.11485579405473187,0
1008,6,False,2051,0,0,3053,3024,1027,2052,4,6,18,2,2,1,330,1,0,0,0,0,47676,22577,23134,1964,0,19398,7332,10101,1964,6501,1,39513,883,883,0,68,33077,14453,16320,2302,9901,9500,0,0,33,0,365,16,0,0,False,False,False,True,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8437,1172,969,0,8446,390,0,0,8429,55,17,13,8451,222,0,0,8139,1274,0,0,8135,2681,5,0,8400,8100,5008.0,5008.0,5001.0,1083,1558470120787,14,4037447716,200,110327,112305,0.17272605850140244,1
1009,8,False,3048,3020,3029,3136,1026,0,2052,4,7,13,2,1,1,390,0,0,0,0,0,63852,61281,2571,0,0,16165,15424,741,0,5203,1,10677,632,632,0,68,27813,18342,7995,1475,10741,9600,0,0,63,0,658,16,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2420,0,0,8226,250,1058,0,8210,0,0,0,8236,48,0,0,8139,1232,0,0,8135,1976,5,0,8200,8100,5008.0,5008.0,5001.0,1172,1558467693047,34,4037377978,200,113012,110973,0.14566606291620485,1
1010,8,True,1038,3153,3006,1037,1018,0,2052,7,2,14,4,2,2,565,2,0,0,0,0,74945,2534,69865,2545,284,18562,1510,17051,0,1388,1,3816,1295,1295,0,37,8991,6800,1777,414,11045,7475,1,0,78,0,428,16,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1888,0,0,8226,250,304,0,8210,0,0,0,8236,14,0,0,9111,303,210,0,8014,465,0,0,8200,8000,5008.0,5008.0,5001.0,991,1558466157993,22,4037380766,200,52806,71800,0.2585236768802228,1
1011,4,True,3007,3158,3029,1026,0,0,2052,7,4,13,3,3,3,298,2,1,0,0,0,16695,14324,2008,361,0,7263,5972,929,361,1242,1,4278,411,411,0,11,9420,2235,6647,537,8426,7900,0,0,11,0,40,12,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,721,0,0,8226,250,190,0,8210,0,0,0,8236,24,0,0,9111,468,200,0,8014,285,0,0,8200,8000,5008.0,5008.0,5001.0,756,1558462104042,38,4037300690,100,55164,46567,0.1316619534479008,1
1012,2,False,3048,3020,3100,3108,3191,0,2052,6,5,9,2,1,2,274,0,0,0,0,0,33953,31014,2939,0,0,15068,14367,701,0,8997,4,9243,110,110,0,0,18112,11915,6006,190,10054,9750,0,0,29,0,0,15,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1415,0,0,8226,250,629,0,8210,20,0,0,8236,24,0,0,9111,464,150,0,8014,419,0,0,8200,8000,5008.0,5008.0,5001.0,993,1558390923049,76,4036654197,100,79816,91654,0.1887842036684374,0
1013,3,False,3142,3071,3812,3006,0,0,2052,7,8,12,2,1,1,186,0,0,0,0,0,57694,5482,52211,0,704,16647,1474,15172,0,758,1,5388,562,562,0,11,16887,8643,7853,389,12136,10900,1,0,68,0,178,15,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1572,0,0,8226,250,304,0,8210,12,0,0,8236,14,0,0,9111,314,190,0,8014,565,0,0,8200,8000,5008.0,5008.0,5001.0,1013,1558389503543,21,4036622531,100,81886,99314,0.2032948245121266,1
1014,2,True,3285,2420,3151,3108,3191,1001,2052,0,5,19,0,0,0,360,0,0,0,0,0,41884,39273,2611,0,0,13116,12743,372,0,468,1,3983,2356,2356,0,14,11419,4593,6635,191,10037,9300,1,0,37,0,111,15,0,0,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,912,0,0,8226,250,285,0,8210,0,0,0,8236,24,0,0,9111,324,190,0,8014,230,0,0,8200,8000,5008.0,5008.0,5001.0,995,1558388182431,74,4036605925,100,79258,65784,0.16548487218955815,1
1015,7,False,3285,3157,3085,3151,3116,0,2052,9,13,14,3,2,3,184,1,0,0,0,0,70750,64523,5456,771,184,26597,24744,1081,771,2330,1,9918,510,510,0,45,29059,21162,7786,110,15205,14500,0,0,56,0,416,18,0,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2265,0,0,8226,250,618,0,8210,0,0,0,8236,80,0,0,9111,991,230,0,8014,585,0,0,8200,8000,5008.0,5008.0,5001.0,1603,1558386219937,17,4036567904,200,140765,149050,0.17844347534384436,1
1016,6,True,3285,3157,1001,3151,0,3116,2052,6,9,30,2,1,1,186,0,0,0,0,0,97794,94448,3345,0,0,27866,27184,681,0,1536,1,11371,1765,1765,0,97,21808,12714,8213,880,14658,12200,0,1,85,0,862,18,0,0,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,3061,0,0,8226,250,729,0,8210,0,0,0,8236,48,0,0,9111,981,360,0,8014,714,0,0,8200,8000,5008.0,5008.0,5001.0,1327,1558384561291,90,4036561240,200,121948,156978,0.1775153206181758,0
1017,10,True,3048,3157,3029,3158,1027,0,2052,10,8,18,5,2,2,227,2,0,0,0,0,52238,47274,3936,1028,0,20105,17475,1601,1028,3926,1,13849,2606,2606,0,18,19028,9773,8644,610,12241,10300,2,0,41,0,80,18,0,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1328,0,0,8226,250,1067,0,8210,20,0,0,8236,48,0,0,9111,1347,280,0,8014,495,0,0,8200,8000,5008.0,5008.0,5001.0,1137,1558214237552,38,4034108593,200,90460,107151,0.1876324066037648,0
1018,5,True,3111,0,3029,3068,3076,3082,0,3,12,33,0,1,0,129,0,0,0,0,0,29348,24866,3277,1204,13,11769,9519,1045,1204,11131,5,48641,1430,1430,0,45,38693,10960,22993,4738,10752,9650,0,0,22,0,123,18,0,0,False,False,False,True,False,False,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8437,663,554,0,8446,673,0,0,8429,59,22,13,8451,247,0,0,8226,250,58,0,8236,48,0,0,8400,8200,5008.0,5008.0,5001.0,1182,1558035921146,12,4031639907,100,144399,103104,0.0815033345106268,0
1019,8,False,3029,1001,3151,3211,3067,0,2052,9,7,23,6,3,1,325,1,1,0,0,0,73307,58754,5402,9150,0,29747,21464,2605,5677,10569,1,17956,362,362,0,121,31056,8736,17595,4724,12576,8100,0,0,58,0,372,18,0,0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1863,0,0,8226,250,433,0,8210,0,0,0,8236,48,0,0,9111,2257,320,0,8014,674,0,0,8200,8000,5008.0,5008.0,5001.0,1252,1558034480158,31,4031652367,200,142730,132323,0.22480596721658366,0
